transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T12517,U100,2024-04-02,Expense,Utilities,5841.0,Card,Jaipur,xyz123
T4613,U131,2022-05-17,Expense,entrtnmnt,814.0,Bank Transfer,Bangalore,
T2974,U007,2024-02-10,Expense,Food,3826.0,Cash,jai,xyz123
T2466,U111,2022-06-01,Income,Investment,43006.0,Cash,Lucknow,Internet bill
T12299,U145,2024-09-15,Income,Other,66394.0,UPI,Bangalore,Medicine
T11902,U099,,Expense,Rent,10254.0,UPI,Pune,
T11436,U080,2022-03-10,Income,Investment,29568.0,Bank Transfer,Hyderabad,ATM withdrawal
T2658,U118,2024-12-03,Expense,rnt,7091.0,Card,Hyderabad,Doctor consultation
T3762,U060,2023-01-13,Expense,Food,4479.0,Card,Chennai,xyz123
T9872,U108,2021-12-11,Expense,fod,4222.0,UPI,Bangalore,Restaurant dinner
T1076,U109,2024-02-21,Expense,Food,675.0,Cash,jai,
T12603,U015,2024-05-21,Expense,Travel,1816.0,Bank Transfer,Lucknow,
T11280,U100,2022-02-27,Expense,Rent,4808.0,Cash,mum,Online course
T6568,U004,2024-09-25,Expense,Food,2508.0,Card,Jaipur,Restaurant dinner
T11700,U134,2021-07-06,Expense,Travel,1227.0,Cash,Hyderabad,Petrol
T9165,U062,2022-11-04,Expense,Food,1838.0,UPI,Chennai,
T3548,U052,2021-10-10,Expense,Rent,460.0,Bank Transfer,Lucknow,Gym membership
T10880,U040,2022-02-24,Expense,Food,259.0,banktransfer,Kolkata,Monthly rent payment
T5509,U028,2024-08-09,Expense,helth,2452.0,Cash,mum,Grocery shopping
T3729,U142,2023-10-30,Expense,Rent,6326.0,Cash,Ahmedabad,Electricity bill
T0118,U142,2022-03-08,Expense,entrtnmnt,8247.0,UPI,Pune,Uber ride
T12911,U044,2022-05-24,Expense,education,5178.0,Bank Transfer,,Medicine
T2236,U048,2022-10-29,Expense,fod,2058.0,Cash,Chennai,Fixed deposit
T12608,U048,2023-11-22,Expense,Rent,2204.0,UPI,Pune,!!!
T9924,U037,2024-03-05,Expense,Travel,5004.0,Bank Transfer,Delhi,Shopping
T4398,U100,2024-02-10,Income,Investment,37501.0,Card,Kolkata,Doctor consultation
T9804,U096,2023-01-02,Expense,utilties,-500.0,UPI,Chennai,Shopping
T4838,U010,2021-07-06,Expense,Food,8300.0,bank transfr,Hyderabad,Books
T12960,U085,2023-07-01,Expense,educaton,101.0,Cash,Bangalore,
T1658,U066,2024-06-05,Expense,Food,4785.0,UPI,,
T13331,U058,2021-05-21,Income,Freelance,58650.0,Cash,Mumbai,
T2182,U049,2024-12-10,Expense,Utilities,7260.0,UPI,Ahmedabad,
T8805,U007,2022-02-01,Expense,Utilities,2493.0,UPI,Chennai,EMI payment
T1363,U106,2021-01-19,Expense,Food,3973.0,Bank Transfer,Kolkata,
T5274,U033,2024-06-11,Expense,Food,1669.0,UPI,Ahmedabad,Uber ride
T10736,U129,2022-08-18,Expense,Food,1373.0,Bank Transfer,Pune,Electricity bill
T4567,U020,2022-06-07,Income,Bonus,41429.0,bank transfr,Kolkata,ATM withdrawal
T9284,U061,2022-06-27,Expense,Utilities,4654.0,,jai,
T11174,U136,2021-05-30,Expense,Utilities,8101.0,Cash,che,Fixed deposit
T2622,U020,2024-01-24,Expense,Travel,0.0,Bank Transfer,,ATM withdrawal
T6506,U128,2021-02-10,Expense,Food,9609.0,Card,mum,test
T2228,U145,2022-01-19,Expense,Travel,8773.0,Card,Delhi,test
T10015,U093,2023-06-01,Expense,Travel,0.0,Card,Pune,
T3692,U048,2023-05-04,Expense,utilties,3973.0,UPI,Pune,Doctor consultation
T3090,U130,2024-06-30,Expense,Food,4780.0,banktransfer,Jaipur,Grocery shopping
T6838,U149,2023-05-16,Expense,traval,5933.0,bank transfr,Pune,Train ticket
T5038,U144,2022-09-26,Income,Investment,30258.0,,Chennai,Doctor consultation
T11874,U108,2022-03-01,Expense,Entertainment,4388.0,Cash,Kolkata,Restaurant dinner
T4292,U134,2023-08-23,Expense,Travel,3869.0,Card,Delhi,Coffee
T6109,U045,2023-01-26,Expense,Rent,25950.0,UPI,Jaipur,Grocery shopping
T11399,U067,2022-12-23,Expense,Utilities,8412.0,Card,Mumbai,Gym membership
T6246,U067,2021-04-27,Expense,Food,1397.0,,Mumbai,Train ticket
T3764,U072,2024-01-31,Income,Other,44788.0,Bank Transfer,Hyderabad,Gym membership
T9397,U077,2021-11-06,Expense,savings,2221.0,UPI,Mumbai,!!!
T0128,U035,2023-03-22,Expense,entrtnmnt,7155.0,Card,Chennai,
T5666,U029,2022-02-16,Expense,Food,3557.0,bank transfr,Hyderabad,Doctor consultation
T12685,U042,2021-09-16,Expense,fod,9007.0,Bank Transfer,Chennai,Online course
T13321,U105,2022-05-24,Expense,Food,1908.0,Cash,Bangalore,test
T7422,U051,2023-05-16,Expense,education,9570.0,Bank Transfer,Chennai,ATM withdrawal
T2747,U080,2021-08-29,Expense,entrtnmnt,6312.0,bank transfr,Kolkata,
T10804,U050,2023-11-02,Expense,Food,4325.0,UPI,Chennai,
T0478,U130,2024-01-20,Income,Freelance,78084.0,bank transfr,Hyderabad,
T5101,U128,2022-06-20,Expense,utlities,3476.0,Cash,che,Books
T13151,U067,2021-11-24,Expense,fod,5198.0,Cash,Mumbai,Uber ride
T9550,U109,2024-08-22,Expense,Utilities,2168.0,Bank Transfer,Lucknow,Electricity bill
T10361,U014,2024-04-30,Expense,health,6549.0,Card,Kolkata,ATM withdrawal
T5885,U119,2021-05-11,Expense,education,1130.0,Card,Ahmedabad,Train ticket
T5286,U134,2021-05-06,Expense,fod,9185.0,Card,Ahmedabad,
T8861,U110,2021-07-19,Income,Investment,11323.0,UPI,Chennai,Books
T9563,U022,2022-09-19,Income,Other,58453.0,Card,Lucknow,Train ticket
T3019,U143,2022-07-04,Expense,education,9651.0,UPI,Ahmedabad,ATM withdrawal
T9576,U132,2023-06-24,Expense,Utilities,1926.0,UPI,Delhi,xyz123
T4792,U136,2022-03-17,Expense,rentt,28183.0,UPI,Chennai,Electricity bill
T3037,U020,,Expense,Other,2576.0,Card,,
T12281,U137,2024-05-21,Expense,Entertainment,1065.0,Card,Kolkata,Electricity bill
T13222,U074,2024-03-03,Expense,Food,1815.0,Card,Ahmedabad,Restaurant dinner
T1247,U031,2021-02-25,Expense,entrtnmnt,5081.0,UPI,Pune,Electricity bill
T0797,U053,2023-11-01,Income,Bonus,19991.0,Cash,,Train ticket
T0346,U109,2021-08-17,Expense,Rent,7149.0,Cash,,Grocery shopping
T3042,U012,2024-07-11,Expense,Food,4640.0,banktransfer,Jaipur,!!!
T13711,U071,2021-10-18,Expense,health,289.0,Bank Transfer,Mumbai,Monthly rent payment
T7592,U142,2021-03-17,Expense,saving,4922.0,Cash,Bangalore,Internet bill
T6202,U131,2021-07-01,Expense,rnt,4960.0,UPI,Lucknow,!!!
T9776,U004,2024-09-23,Expense,health,2513.0,bank transfr,Lucknow,Books
T9669,U006,2022-05-10,Expense,utilties,1151.0,UPI,Lucknow,asdfgh
T13191,U144,2023-10-16,Expense,Food,6165.0,bank transfr,Bangalore,Movie tickets
T5461,U115,2021-09-12,Expense,savings,6703.0,banktransfer,Ahmedabad,Monthly rent payment
T5651,U075,2024-11-03,Expense,Food,174.0,UPI,,Petrol
T10656,U060,2024-03-21,Income,Other,59928.0,Card,Chennai,Coffee
T4624,U014,2023-10-28,Expense,utilties,4292.0,banktransfer,,Medicine
T3513,U031,2021-02-06,Expense,Utilities,9762.0,Bank Transfer,Delhi,Movie tickets
T10679,U137,2024-05-06,Expense,traval,3341.0,Cash,Bangalore,ATM withdrawal
T2018,U074,2022-10-27,Expense,Food,983.0,Card,Bangalore,...
T8466,U066,2021-12-09,Income,Salary,38299.0,,jai,xyz123
T13131,U080,2024-04-28,Expense,Travel,5322.0,UPI,,...
T3253,U032,2024-04-17,Expense,entrtnmnt,7397.0,UPI,,Coffee
T10735,U036,2024-01-24,Expense,Rent,24769.0,Card,,ATM withdrawal
T5488,U121,2022-04-15,Expense,educaton,999999999.0,bank transfr,Pune,!!!
T12506,U034,2023-04-24,Expense,Other,2539.0,Card,Mumbai,
T1424,U026,2022-01-02,Expense,Other,7427.0,Cash,Chennai,
T11639,U100,2021-12-29,Income,Bonus,12835.0,UPI,Mumbai,
T6696,U136,2024-04-10,Expense,entrtnmnt,7696.0,Cash,Ahmedabad,Coffee
T2235,U052,2022-11-17,Expense,Utilities,4283.0,Card,Jaipur,
T1161,U053,2024-04-26,Income,Salary,52838.0,Cash,Lucknow,!!!
T13936,U125,2022-06-30,Income,Freelance,66829.0,Cash,Pune,Uber ride
T10951,U050,2022-03-14,Expense,Rent,9833.0,Cash,Delhi,ATM withdrawal
T8216,U034,2024-11-21,Expense,Travel,1699.0,Cash,Bangalore,Online course
T13245,U032,2024-07-21,Income,Other,79575.0,bank transfr,Kolkata,Restaurant dinner
T7240,U046,2023-11-25,Expense,Travel,9240.0,bank transfr,Hyderabad,asdfgh
T2835,U097,2021-06-09,Expense,savings,1254.0,Cash,Lucknow,Petrol
T8470,U140,2021-04-26,Expense,Travel,3247.0,Cash,Jaipur,Monthly rent payment
T6510,U051,2021-08-03,Expense,Food,1702.0,Card,Delhi,
T8479,U106,2022-09-11,Expense,rentt,18126.0,Cash,Kolkata,Lunch
T4432,U102,2022-05-21,Expense,Travel,7130.0,UPI,,Restaurant dinner
T7529,U117,2024-08-04,Expense,Rent,4968.0,Card,Delhi,
T9958,U046,2023-02-03,Expense,education,9037.0,UPI,Mumbai,Gym membership
T8089,U019,2021-10-30,Expense,,3031.0,UPI,Jaipur,Shopping
T12298,U097,2022-08-23,Expense,Utilities,8401.0,Cash,Delhi,Medicine
T6151,U045,2021-03-20,Expense,Food,1327.0,banktransfer,Mumbai,misc
T10793,U070,2022-08-12,Expense,Travel,9979.0,Bank Transfer,,Online course
T12997,U072,2021-01-07,Expense,Entertainment,5029.0,Card,Delhi,xyz123
T3474,U009,2022-09-27,Expense,Food,1193.0,Card,Kolkata,
T9101,U061,2023-10-14,Expense,utlities,6375.0,Cash,Bangalore,Doctor consultation
T0025,U057,2024-11-26,Expense,Rent,35450.0,Bank Transfer,Jaipur,...
T0955,U087,2022-01-10,Expense,Food,2176.0,Bank Transfer,,Movie tickets
T12432,U085,2024-10-09,Expense,Rent,8293.0,Cash,Kolkata,misc
T4995,U071,2024-08-02,Expense,fod,5328.0,Cash,Bangalore,
T1873,U131,2024-08-07,Income,Bonus,17389.0,UPI,,Uber ride
T7308,U025,2022-11-16,Income,Freelance,75843.0,Cash,Ahmedabad,Online course
T6924,U119,2024-01-15,Expense,Other,412.0,banktransfer,Ahmedabad,Doctor consultation
T0189,U052,2024-03-12,Income,Freelance,33176.0,Bank Transfer,Bangalore,Petrol
T0551,U136,2023-11-29,Expense,Food,485.0,Cash,Lucknow,test
T2987,U011,2023-04-18,Expense,rnt,6722.0,UPI,Hyderabad,Train ticket
T8634,U094,2022-02-08,Expense,Other,9891.0,UPI,Lucknow,xyz123
T4149,U034,2024-05-17,Expense,entrtnmnt,4376.0,UPI,Ahmedabad,Gym membership
T11237,U072,2022-06-27,Expense,Food,1930.0,Card,Delhi,Train ticket
T12012,U118,2022-07-07,Expense,fod,4879.0,Bank Transfer,Jaipur,!!!
T1938,U150,,Expense,Food,1329.0,banktransfer,Hyderabad,Coffee
T5231,U085,2023-03-07,Expense,Food,0.0,UPI,Hyderabad,Restaurant dinner
T8503,U148,2022-04-25,Income,Freelance,56269.0,Card,Ahmedabad,!!!
T1742,U072,2023-04-26,Expense,Entertainment,2827.0,Card,Hyderabad,Online course
T4720,U016,2021-06-22,Expense,health,7023.0,Bank Transfer,Pune,Monthly rent payment
T1743,U141,2022-12-09,Expense,fod,1546.0,Card,Hyderabad,Internet bill
T4612,U124,2022-04-30,Expense,edu,4701.0,Bank Transfer,Chennai,xyz123
T12643,U113,2024-02-19,Expense,savings,8714.0,Card,Pune,
T2654,U067,2023-12-06,Expense,edu,187.0,Cash,Pune,Books
T2629,U031,2024-07-20,Expense,Entertainment,9635.0,bank transfr,Bangalore,
T2610,U004,2022-12-30,Expense,Rent,2896.0,UPI,Lucknow,asdfgh
T9496,U124,2024-07-28,Expense,Food,2435.0,UPI,Kolkata,
T11644,U026,2024-09-23,Expense,Travel,7322.0,Bank Transfer,Chennai,Movie tickets
T0993,U081,2024-02-19,Expense,helth,1275.0,Cash,Pune,Gym membership
T10558,U104,2023-10-30,Expense,Food,3995.0,Card,Hyderabad,ATM withdrawal
T2521,U068,2023-08-11,Expense,Entertainment,638.0,Card,Bangalore,Lunch
T4342,U098,2022-01-25,Income,Salary,36962.0,Cash,Hyderabad,Shopping
T13369,U068,2024-10-04,Expense,Rent,20467.0,Cash,Delhi,Fixed deposit
T0186,U104,2024-10-26,Expense,utlities,6957.0,Card,Chennai,
T6598,U004,2024-01-24,Expense,Food,8523.0,UPI,che,Grocery shopping
T11659,U085,2024-02-23,Expense,Utilities,8145.0,UPI,jai,Monthly rent payment
T12240,U108,2022-08-28,Expense,utilties,1162.0,UPI,mum,
T7193,U034,2021-04-01,Income,Freelance,54312.0,Card,Lucknow,Online course
T9728,U113,2023-12-11,Expense,Rent,21272.0,Cash,jai,misc
T12047,U102,2022-08-20,Expense,Food,9581.0,Card,Lucknow,Movie tickets
T0806,U061,2022-09-03,Expense,helth,6727.0,UPI,Delhi,!!!
T13800,U102,2021-11-30,Income,Salary,56832.0,Cash,Pune,Movie tickets
T8785,U120,2022-05-09,Expense,Food,4051.0,Card,Bangalore,Shopping
T5334,U039,2024-12-31,Expense,education,8868.0,Card,jai,asdfgh
T0851,U100,2021-04-23,Income,Freelance,53888.0,Cash,Pune,Electricity bill
T6066,U112,2022-07-01,Expense,Rent,5796.0,UPI,Pune,Electricity bill
T7642,U025,2022-04-01,Expense,rentt,26260.0,Cash,Ahmedabad,ATM withdrawal
T8061,U069,2022-07-01,Expense,rentt,5970.0,UPI,Bangalore,Online course
T0493,U110,2021-11-09,Expense,Food,2076.0,Cash,Chennai,Shopping
T6863,U014,2021-04-05,Expense,education,8245.0,UPI,che,ATM withdrawal
T10712,U124,2021-05-15,Expense,Food,8136.0,UPI,Lucknow,Coffee
T11721,U115,2022-05-07,Expense,traval,1007.0,Card,Ahmedabad,ATM withdrawal
T6785,U113,2023-07-23,Expense,Entertainment,8290.0,banktransfer,Hyderabad,Coffee
T9627,U036,2023-04-04,Income,Other,30386.0,Card,Lucknow,
T9813,U113,,Income,Other,818854.0,Cash,,Shopping
T3265,U116,,Expense,education,4511.0,UPI,Mumbai,
T9852,U119,2022-10-15,Expense,Food,7670.0,Card,Mumbai,Movie tickets
T7882,U035,2022-09-09,Expense,Food,3197.0,Cash,Kolkata,Restaurant dinner
T6433,U097,2021-02-21,Expense,Entertainment,4067.0,Bank Transfer,Pune,Movie tickets
T2722,U025,2024-10-09,Expense,Food,3161.0,bank transfr,Mumbai,
T8182,U129,2024-03-20,Expense,Utilities,2919.0,Card,Chennai,Electricity bill
T9915,U051,2023-09-09,Expense,traval,2650.0,Card,Ahmedabad,
T5175,U080,2024-12-04,Expense,Utilities,7463.0,Cash,Jaipur,!!!
T3470,U004,2022-10-24,Expense,Utilities,1259.0,UPI,Hyderabad,Online course
T5489,U095,2023-02-17,Income,Other,41028.0,Card,,
T1503,U107,2021-04-13,Expense,health,3493.0,Cash,jai,Restaurant dinner
T2196,U145,2024-10-31,Expense,utlities,934.0,Card,Mumbai,Fixed deposit
T2943,U090,2021-05-08,Expense,Food,3813.0,Cash,Hyderabad,EMI payment
T9447,U038,2024-04-08,Income,Freelance,17994.0,Bank Transfer,Jaipur,
T11890,U087,2024-11-30,Expense,savings,2655.0,Cash,Mumbai,Gym membership
T7858,U082,2023-11-01,Expense,Travel,6844.0,Card,Lucknow,Shopping
T7935,U059,2023-07-20,Expense,Entertainment,999999.0,Cash,Hyderabad,Restaurant dinner
T12025,U030,2021-02-13,Expense,Food,886.0,Bank Transfer,Hyderabad,Internet bill
T8818,U032,2021-10-30,Expense,Rent,4716.0,Cash,Pune,Doctor consultation
T10451,U121,2024-02-13,Expense,Rent,14825.0,Card,,Books
T7892,U143,2022-12-08,Income,Freelance,386183.0,banktransfer,Delhi,misc
T8698,U063,2021-04-11,Expense,Food,3585.0,Cash,Kolkata,Grocery shopping
T9196,U077,2021-08-12,Expense,Food,2222.0,Cash,Pune,test
T1539,U106,2021-08-27,Expense,Travel,9783.0,Cash,Lucknow,Doctor consultation
T1032,U141,,Expense,Food,2854.0,Card,Chennai,test
T9415,U113,2021-10-24,Expense,rentt,45676.0,UPI,Lucknow,
T0246,U115,2023-02-20,Expense,Food,2813.0,Cash,Chennai,
T11184,U109,2024-05-13,Expense,utlities,6700.0,,Hyderabad,
T5954,U092,2021-09-21,Expense,Travel,9832.0,Card,Kolkata,Electricity bill
T4479,U102,2022-05-08,Income,Bonus,29319.0,UPI,che,
T7199,U021,2022-05-07,Expense,fod,8386.0,Cash,Mumbai,
T13629,U033,2021-07-28,Expense,rentt,21280.0,UPI,Pune,Medicine
T10183,U137,2021-09-22,Expense,Food,5835.0,bank transfr,Chennai,xyz123
T3538,U038,2021-11-14,Expense,Entertainment,5866.0,Cash,Bangalore,Doctor consultation
T0999,U145,2022-05-08,Expense,,9295.0,banktransfer,Lucknow,asdfgh
T4452,U060,2023-03-30,Income,Salary,33783.0,Card,Pune,Gym membership
T6613,U122,2024-01-18,Expense,rentt,27774.0,UPI,Bangalore,!!!
T5576,U009,2023-07-12,Expense,Travel,3790.0,UPI,Lucknow,Fixed deposit
T13815,U065,2021-03-07,Expense,Rent,8467.0,banktransfer,Lucknow,Gym membership
T10033,U101,2021-12-11,Income,Bonus,37773.0,Bank Transfer,Pune,Petrol
T12989,U134,2024-09-18,Income,Freelance,21409.0,banktransfer,Pune,Shopping
T10635,U083,2023-03-10,Income,Other,12318.0,Card,Jaipur,
T1472,U058,2024-04-21,Expense,Travel,1499.0,UPI,Lucknow,!!!
T10927,U100,2023-09-17,Expense,rentt,38688.0,Cash,Bangalore,EMI payment
T2809,U044,2021-12-02,Expense,Food,6859.0,Card,Hyderabad,EMI payment
T12131,U146,2022-12-23,Expense,rnt,3832.0,,Lucknow,
T9255,U014,2024-06-12,Income,Salary,107734.0,UPI,Ahmedabad,Shopping
T4022,U138,2024-01-11,Income,Bonus,12380.0,Cash,che,Shopping
T1855,U074,2024-06-01,Expense,rentt,14410.0,Card,jai,misc
T10435,U053,2023-02-27,Expense,Entertainment,8471.0,Card,,Coffee
T8677,U019,2024-09-16,Expense,Food,2133.0,Cash,Kolkata,test
T2416,U056,2023-01-30,Income,Other,77582.0,Card,che,!!!
T11397,U112,2024-10-23,Income,Other,45360.0,Card,Jaipur,Shopping
T13119,U047,2021-01-13,Expense,Other,1845.0,Card,Chennai,ATM withdrawal
T4156,U111,2021-11-17,Expense,Food,4142.0,Card,Lucknow,Petrol
T9899,U041,2023-09-17,Income,Freelance,61926.0,Cash,Pune,Movie tickets
T11009,U145,2024-04-24,Expense,traval,8099.0,Bank Transfer,Lucknow,asdfgh
T7656,U128,2023-07-04,Expense,Food,2532.0,UPI,,Movie tickets
T12158,U124,2023-06-22,Expense,Food,1667.0,Card,,
T11860,U110,2021-10-07,Expense,Travel,8061.0,Cash,,
T8511,U134,2022-06-17,Expense,entrtnmnt,3769.0,UPI,Chennai,EMI payment
T4302,U014,2023-09-22,Expense,Rent,36134.0,Card,jai,Online course
T10018,U004,2022-03-03,Expense,entrtnmnt,9044.0,Card,Hyderabad,Coffee
T12613,U002,2023-08-05,Expense,Food,4359.0,UPI,Pune,
T3068,U060,2022-06-01,Expense,savings,1050.0,Cash,Jaipur,test
T4456,U047,2021-03-13,Expense,Food,440.0,UPI,Ahmedabad,!!!
T2905,U099,2022-05-15,Expense,Rent,47954.0,UPI,Bangalore,Electricity bill
T6295,U050,2024-04-18,Expense,Utilities,2902.0,Card,Kolkata,Doctor consultation
T6226,U020,2021-10-14,Expense,rnt,3663.0,UPI,Lucknow,Train ticket
T3467,U036,,Expense,Rent,7556.0,Card,Mumbai,test
T12389,U020,2023-01-21,Expense,rnt,3491.0,Cash,Pune,
T2361,U021,2023-01-23,Expense,Food,2659.0,Card,Ahmedabad,Movie tickets
T0214,U053,2024-12-10,Expense,Utilities,-1000.0,Card,Lucknow,Gym membership
T11542,U123,2022-12-19,Expense,fod,842.0,bank transfr,Ahmedabad,Books
T12599,U134,2021-02-20,Income,Other,67474.0,Bank Transfer,Pune,EMI payment
T0312,U065,2021-02-08,Expense,education,4465.0,Cash,Ahmedabad,
T3895,U138,2022-03-23,Expense,education,9742.0,Card,Mumbai,
T9049,U041,2022-11-08,Expense,fod,-500.0,UPI,Jaipur,Electricity bill
T2815,U036,2021-04-23,Expense,health,5987.0,Cash,Delhi,asdfgh
T8749,U014,2023-04-09,Income,Other,35347.0,Bank Transfer,Pune,test
T3163,U029,,Income,Other,78185.0,UPI,Chennai,Online course
T10543,U110,2024-04-18,Expense,Travel,6683.0,Cash,Pune,Lunch
T13649,U123,2022-05-17,Expense,Rent,9477.0,Bank Transfer,Hyderabad,Shopping
T7653,U105,2021-11-28,Expense,Rent,33370.0,Bank Transfer,,Doctor consultation
T13747,U100,2022-09-04,Income,Other,75671.0,Cash,,Online course
T4666,U083,2022-07-01,Expense,utilties,5210.0,Cash,Delhi,Online course
T11205,U075,2023-10-24,Income,Investment,57220.0,Card,Jaipur,
T10164,U023,2024-02-06,Expense,Travel,999999.0,UPI,Chennai,!!!
T3883,U010,2023-01-26,Expense,utlities,8132.0,UPI,Bangalore,Grocery shopping
T13675,U111,2021-12-15,Expense,education,4169.0,UPI,Pune,misc
T11589,U030,2022-11-28,Expense,Travel,330.0,UPI,Jaipur,
T1504,U131,2024-01-03,Expense,helth,9862.0,,Hyderabad,test
T11634,U075,2024-12-29,Expense,Food,5286.0,Card,Pune,Internet bill
T4548,U090,2022-10-20,Expense,Food,1920.0,UPI,Chennai,test
T7293,U063,2024-11-22,Income,Freelance,962863.0,Bank Transfer,Kolkata,Lunch
T13947,U099,2023-08-09,Expense,Food,6687.0,bank transfr,Chennai,
T8053,U028,2024-11-27,Income,Other,33770.0,Cash,Mumbai,...
T6160,U012,2022-05-23,Income,Other,78356.0,Bank Transfer,Ahmedabad,Books
T8603,U143,,Expense,Travel,9465.0,Bank Transfer,Delhi,Restaurant dinner
T12038,U085,2021-12-15,Income,Bonus,55365.0,Cash,Mumbai,xyz123
T12441,U043,2022-03-06,Income,Salary,62437.0,Card,Bangalore,Doctor consultation
T13297,U115,,Expense,education,7716.0,Card,Ahmedabad,Electricity bill
T5831,U087,2021-05-20,Income,Investment,39070.0,Cash,Pune,Lunch
T1441,U014,2024-11-22,Income,Investment,16678.0,UPI,Chennai,ATM withdrawal
T2689,U105,2021-06-16,Expense,traval,7842.0,UPI,Pune,
T4796,U002,2021-09-30,Expense,health,7918.0,Card,Hyderabad,
T8830,U013,2021-07-04,Expense,education,2819.0,Card,Hyderabad,
T5880,U006,2024-09-07,Income,Investment,26468.0,Card,Delhi,
T9256,U132,2023-05-20,Expense,Utilities,7249.0,banktransfer,Bangalore,test
T3409,U062,2021-11-29,Expense,utilties,8471.0,Cash,Mumbai,
T2282,U126,2024-07-19,Expense,fod,217.0,UPI,Chennai,misc
T5912,U120,2021-12-20,Expense,Travel,2352.0,Cash,Ahmedabad,
T9157,U057,2022-08-02,Expense,Food,361.0,Bank Transfer,Bangalore,Lunch
T13961,U150,2022-06-20,Expense,Utilities,6490.0,Cash,Pune,Doctor consultation
T2997,U036,2022-06-01,Expense,Travel,9335.0,UPI,Delhi,asdfgh
T5832,U025,2023-12-26,Expense,Utilities,6027.0,Card,Bangalore,Movie tickets
T13452,U036,2024-12-11,Income,Investment,25315.0,Cash,Pune,Coffee
T8890,U031,2021-07-11,Expense,Food,1618.0,UPI,Ahmedabad,Internet bill
T9067,U118,2023-10-29,Expense,Travel,9715.0,UPI,Chennai,Online course
T10048,U054,2024-08-01,Expense,traval,434.0,bank transfr,Hyderabad,Books
T4448,U022,2023-09-15,Expense,Food,5310.0,Cash,che,!!!
T13467,U056,2021-07-23,Expense,saving,3898.0,UPI,mum,
T5330,U068,2023-11-11,Expense,rentt,18309.0,UPI,Ahmedabad,Grocery shopping
T9826,U113,2022-12-29,Expense,education,8034.0,bank transfr,Bangalore,asdfgh
T10857,U034,2024-05-10,Expense,edu,1124.0,Card,,
T1609,U022,2022-08-09,Income,Investment,55216.0,Card,mum,
T9866,U082,2022-05-05,Expense,Utilities,4406.0,Bank Transfer,jai,Monthly rent payment
T12959,U113,2021-08-06,Expense,rnt,5681.0,Bank Transfer,Kolkata,
T0134,U028,2021-12-03,Expense,Entertainment,7085.0,Card,Pune,test
T6353,U126,2024-01-13,Income,Freelance,49713.0,Cash,,test
T3782,U004,2021-11-11,Expense,fod,5795.0,UPI,Kolkata,EMI payment
T4300,U123,2022-08-09,Expense,Entertainment,3432.0,Bank Transfer,che,Train ticket
T4272,U094,2024-05-13,Expense,rnt,6119.0,Cash,Delhi,Doctor consultation
T8217,U016,2022-08-07,Expense,Travel,9763.0,Cash,Lucknow,
T4758,U051,2022-12-27,Expense,savings,4132.0,banktransfer,Bangalore,Movie tickets
T11414,U025,2022-02-02,Expense,Food,5289.0,Bank Transfer,Hyderabad,
T0264,U133,2022-11-09,Income,Investment,46170.0,Card,,Shopping
T3592,U036,2021-08-23,Expense,Travel,6421.0,banktransfer,Bangalore,Internet bill
T0498,U071,2021-09-22,Income,Freelance,79791.0,Card,Pune,xyz123
T5523,U024,2021-05-16,Expense,rnt,7809.0,Cash,Ahmedabad,Internet bill
T7633,U058,2022-06-10,Expense,entrtnmnt,1148.0,Bank Transfer,Pune,Movie tickets
T7870,U094,2022-03-04,Income,Salary,18760.0,UPI,,
T0235,U093,2021-01-01,Expense,Utilities,6574.0,,Delhi,ATM withdrawal
T5118,U073,2023-10-29,Expense,fod,7685.0,UPI,jai,
T4969,U124,2021-10-20,Expense,Travel,1931.0,Bank Transfer,Ahmedabad,Monthly rent payment
T0175,U139,2024-04-22,Expense,fod,8873.0,Card,Pune,Uber ride
T2221,U080,2024-08-27,Expense,rentt,14545.0,,mum,Doctor consultation
T4020,U138,2024-04-09,Expense,fod,4028.0,Card,Delhi,
T12250,U002,2021-12-14,Income,Investment,56818.0,Bank Transfer,Hyderabad,EMI payment
T12260,U123,2023-06-29,Expense,rnt,534.0,Card,Lucknow,
T7226,U057,2021-06-28,Expense,educaton,3562.0,Bank Transfer,Hyderabad,Petrol
T10837,U117,2024-07-31,Expense,health,700.0,,Chennai,Coffee
T1669,U133,,Income,Salary,56375.0,Cash,Pune,Online course
T12022,U075,,Expense,Food,1731.0,Cash,Hyderabad,Gym membership
T7615,U097,2022-08-27,Expense,Entertainment,6334.0,Cash,Chennai,Books
T6717,U121,2021-09-27,Expense,Food,3864.0,UPI,Ahmedabad,
T11764,U047,2021-12-18,Income,Investment,52861.0,bank transfr,Bangalore,...
T1482,U102,2023-12-31,Expense,savings,9485.0,Card,Jaipur,Grocery shopping
T11478,U074,2021-10-23,Expense,edu,-1000.0,Card,Delhi,Online course
T10140,U008,2022-08-10,Expense,traval,4320.0,Card,Ahmedabad,
T3540,U097,2021-02-15,Income,Bonus,27184.0,,Kolkata,Movie tickets
T2365,U099,2021-11-26,Expense,Utilities,378.0,Cash,Delhi,
T0058,U072,2023-01-29,Expense,Travel,6118.0,Bank Transfer,Delhi,
T10343,U103,2021-04-18,Expense,entrtnmnt,7091.0,Cash,Delhi,Fixed deposit
T11843,U013,2022-01-16,Expense,education,8505.0,UPI,Ahmedabad,Internet bill
T9901,U025,2024-01-21,Expense,Entertainment,1255.0,,Pune,Gym membership
